chart_id,music_id,title,pronunciation,difficulty,play_level,chart_constant,total_note_count,tap_count,flick_count,slide_count,trace_count,critical_count,weighted_note_count,published_at
2310,462,レッドランドマーカー,れっどらんどまーかー,master,29,,1105,,,,,,,2024-03-31
2311,463,ハッピーチートデー,はっぴーちーとでー,easy,5,,178,,,,,,,2024-02-10
2312,463,ハッピーチートデー,はっぴーちーとでー,normal,12,,266,,,,,,,2024-02-10
2313,463,ハッピーチートデー,はっぴーちーとでー,hard,17,,507,,,,,,,2024-02-10
2314,463,ハッピーチートデー,はっぴーちーとでー,expert,23,,645,,,,,,,2024-02-10
2315,463,ハッピーチートデー,はっぴーちーとでー,master,26,,817,,,,,,,2024-02-10
2316,464,Intergalactic Bound,いんたーぎゃらくてぃっく ばうんど,easy,6,,208,,,,,,,2025-07-04
2317,464,Intergalactic Bound,いんたーぎゃらくてぃっく ばうんど,normal,12,,484,,,,,,,2025-07-04
2318,464,Intergalactic Bound,いんたーぎゃらくてぃっく ばうんど,hard,17,,526,,,,,,,2025-07-04
2319,464,Intergalactic Bound,いんたーぎゃらくてぃっく ばうんど,expert,23,,918,,,,,,,2025-07-04
2320,464,Intergalactic Bound,いんたーぎゃらくてぃっく ばうんど,master,26,,996,,,,,,,2025-07-04
2321,465,嬢王,じょうおう,easy,9,,441,,,,,,,2024-03-22
2322,465,嬢王,じょうおう,normal,15,,555,,,,,,,2024-03-22
2323,465,嬢王,じょうおう,hard,24,,994,,,,,,,2024-03-22
2324,465,嬢王,じょうおう,expert,31,,1266,,,,,,,2024-03-22
2325,465,嬢王,じょうおう,master,33,,1456,,,,,,,2024-03-22
4040,465,嬢王,じょうおう,append,36,,1972,,,,,,,2024-03-22
2326,466,ガーネットの涙,がーねっとのなみだ,easy,6,,192,,,,,,,2024-04-03
2327,466,ガーネットの涙,がーねっとのなみだ,normal,12,,304,,,,,,,2024-04-03
2328,466,ガーネットの涙,がーねっとのなみだ,hard,16,,504,,,,,,,2024-04-03
2329,466,ガーネットの涙,がーねっとのなみだ,expert,25,,774,,,,,,,2024-04-03
2330,466,ガーネットの涙,がーねっとのなみだ,master,28,,904,,,,,,,2024-04-03
2331,467,あいのうた,あいのうた,easy,6,,174,,,,,,,2024-04-02
2332,467,あいのうた,あいのうた,normal,12,,308,,,,,,,2024-04-02
2333,467,あいのうた,あいのうた,hard,16,,581,,,,,,,2024-04-02
2334,467,あいのうた,あいのうた,expert,25,,950,,,,,,,2024-04-02
2335,467,あいのうた,あいのうた,master,29,,1064,,,,,,,2024-04-02
2336,468,十六歳の心臓,じゅうろくさいのしんぞう,easy,8,,308,,,,,,,2024-02-13
2337,468,十六歳の心臓,じゅうろくさいのしんぞう,normal,14,,585,,,,,,,2024-02-13
2338,468,十六歳の心臓,じゅうろくさいのしんぞう,hard,20,,797,,,,,,,2024-02-13
2339,468,十六歳の心臓,じゅうろくさいのしんぞう,expert,27,,1162,,,,,,,2024-02-13
2340,468,十六歳の心臓,じゅうろくさいのしんぞう,master,31,,1470,,,,,,,2024-02-13
2341,469,ラグトレイン,らぐとれいん,easy,6,,196,,,,,,,2024-02-29
2342,469,ラグトレイン,らぐとれいん,normal,13,,393,,,,,,,2024-02-29
2343,469,ラグトレイン,らぐとれいん,hard,16,,503,,,,,,,2024-02-29
2344,469,ラグトレイン,らぐとれいん,expert,23,,705,,,,,,,2024-02-29
2345,469,ラグトレイン,らぐとれいん,master,27,,920,,,,,,,2024-02-29
4032,469,ラグトレイン,らぐとれいん,append,25,,1038,,,,,,,2024-02-29
2346,470,ハジメテノオト,はじめてのおと,easy,5,,139,,,,,,,2024-03-09
2347,470,ハジメテノオト,はじめてのおと,normal,12,,239,,,,,,,2024-03-09
2348,470,ハジメテノオト,はじめてのおと,hard,16,,339,,,,,,,2024-03-09
2349,470,ハジメテノオト,はじめてのおと,expert,23,,539,,,,,,,2024-03-09
2350,470,ハジメテノオト,はじめてのおと,master,26,,639,,,,,,,2024-03-09
2351,471,ULTRA C,うるとらしー,easy,6,,134,,,,,,,2024-07-07
2352,471,ULTRA C,うるとらしー,normal,12,,238,,,,,,,2024-07-07
2353,471,ULTRA C,うるとらしー,hard,18,,500,,,,,,,2024-07-07
2354,471,ULTRA C,うるとらしー,expert,25,,651,,,,,,,2024-07-07
2355,471,ULTRA C,うるとらしー,master,28,,769,,,,,,,2024-07-07
2356,472,成敗いたAAAAAす！,せいばいいたあああああす,easy,8,,402,,,,,,,2024-07-15
2357,472,成敗いたAAAAAす！,せいばいいたあああああす,normal,14,,462,,,,,,,2024-07-15
2358,472,成敗いたAAAAAす！,せいばいいたあああああす,hard,18,,724,,,,,,,2024-07-15
2359,472,成敗いたAAAAAす！,せいばいいたあああああす,expert,25,,1022,,,,,,,2024-07-15
2360,472,成敗いたAAAAAす！,せいばいいたあああああす,master,31,,1199,,,,,,,2024-07-15
2361,473,マインドブランド,まいんどぶらんど,easy,7,,254,,,,,,,2024-07-29
2362,473,マインドブランド,まいんどぶらんど,normal,13,,336,,,,,,,2024-07-29
2363,473,マインドブランド,まいんどぶらんど,hard,17,,678,,,,,,,2024-07-29
2364,473,マインドブランド,まいんどぶらんど,expert,24,,764,,,,,,,2024-07-29
2365,473,マインドブランド,まいんどぶらんど,master,28,,1023,,,,,,,2024-07-29
2366,474,キラー,きらー,easy,8,,286,,,,,,,2024-08-07
2367,474,キラー,きらー,normal,13,,344,,,,,,,2024-08-07
2368,474,キラー,きらー,hard,19,,628,,,,,,,2024-08-07
2369,474,キラー,きらー,expert,27,,825,,,,,,,2024-08-07
2370,474,キラー,きらー,master,31,,1013,,,,,,,2024-08-07
4067,474,キラー,きらー,append,33,,1267,,,,,,,2024-08-07
2371,475,ちがう!!!,ちがう,easy,8,,211,,,,,,,2024-09-02
2372,475,ちがう!!!,ちがう,normal,13,,355,,,,,,,2024-09-02
2373,475,ちがう!!!,ちがう,hard,18,,735,,,,,,,2024-09-02
2374,475,ちがう!!!,ちがう,expert,26,,930,,,,,,,2024-09-02
2375,475,ちがう!!!,ちがう,master,31,,1074,,,,,,,2024-09-02
2376,476,Shadow Shadow,しゃどうしゃどう,easy,6,,128,,,,,,,2024-10-09
2377,476,Shadow Shadow,しゃどうしゃどう,normal,12,,306,,,,,,,2024-10-09
2378,476,Shadow Shadow,しゃどうしゃどう,hard,16,,422,,,,,,,2024-10-09
2379,476,Shadow Shadow,しゃどうしゃどう,expert,23,,601,,,,,,,2024-10-09
2380,476,Shadow Shadow,しゃどうしゃどう,master,27,,783,,,,,,,2024-10-09
2381,477,モザイクロール (Reloaded),もざいくろーるりろーでっど,easy,6,,223,,,,,,,2024-10-01
2382,477,モザイクロール (Reloaded),もざいくろーるりろーでっど,normal,13,,417,,,,,,,2024-10-01
2383,477,モザイクロール (Reloaded),もざいくろーるりろーでっど,hard,17,,634,,,,,,,2024-10-01
2384,477,モザイクロール (Reloaded),もざいくろーるりろーでっど,expert,24,,871,,,,,,,2024-10-01
2385,477,モザイクロール (Reloaded),もざいくろーるりろーでっど,master,29,,876,,,,,,,2024-10-01
2386,478,フューエル,ふゅーえる,easy,7,,193,,,,,,,2024-10-29
2387,478,フューエル,ふゅーえる,normal,13,,312,,,,,,,2024-10-29
2388,478,フューエル,ふゅーえる,hard,17,,515,,,,,,,2024-10-29
2389,478,フューエル,ふゅーえる,expert,25,,698,,,,,,,2024-10-29
2390,478,フューエル,ふゅーえる,master,29,,930,,,,,,,2024-10-29
2396,480,おちゃめ機能,おちゃめきのう,easy,7,,262,,,,,,,2024-05-07
2397,480,おちゃめ機能,おちゃめきのう,normal,13,,425,,,,,,,2024-05-07
2398,480,おちゃめ機能,おちゃめきのう,hard,18,,656,,,,,,,2024-05-07
2399,480,おちゃめ機能,おちゃめきのう,expert,24,,933,,,,,,,2024-05-07
2400,480,おちゃめ機能,おちゃめきのう,master,30,,1171,,,,,,,2024-05-07
2401,481,明鏡止水,めいきょうしすい,easy,7,,211,,,,,,,2024-03-08
2402,481,明鏡止水,めいきょうしすい,normal,12,,331,,,,,,,2024-03-08
2403,481,明鏡止水,めいきょうしすい,hard,18,,557,,,,,,,2024-03-08
2404,481,明鏡止水,めいきょうしすい,expert,23,,728,,,,,,,2024-03-08
2405,481,明鏡止水,めいきょうしすい,master,28,,938,,,,,,,2024-03-08
2406,482,だめにんげんだ!,だめにんげんだ!,easy,8,,285,,,,,,,2024-05-24
2407,482,だめにんげんだ!,だめにんげんだ!,normal,13,,419,,,,,,,2024-05-24
2408,482,だめにんげんだ!,だめにんげんだ!,hard,19,,706,,,,,,,2024-05-24
2409,482,だめにんげんだ!,だめにんげんだ!,expert,26,,917,,,,,,,2024-05-24
2410,482,だめにんげんだ!,だめにんげんだ!,master,30,,976,,,,,,,2024-05-24
2411,483,アコトバ,あことば,easy,6,,157,,,,,,,2024-03-15
2412,483,アコトバ,あことば,normal,12,,291,,,,,,,2024-03-15
2413,483,アコトバ,あことば,hard,19,,475,,,,,,,2024-03-15
2414,483,アコトバ,あことば,expert,24,,664,,,,,,,2024-03-15
2415,483,アコトバ,あことば,master,29,,857,,,,,,,2024-03-15
2416,484,Henceforth,へんすふぉーす,easy,7,,227,,,,,,,2025-01-10
2417,484,Henceforth,へんすふぉーす,normal,12,,366,,,,,,,2025-01-10
2418,484,Henceforth,へんすふぉーす,hard,18,,572,,,,,,,2025-01-10
2419,484,Henceforth,へんすふぉーす,expert,25,,916,,,,,,,2025-01-10
2420,484,Henceforth,へんすふぉーす,master,29,,1057,,,,,,,2025-01-10
2421,485,だんだん早くなる,だんだんはやくなる,easy,7,,196,,,,,,,2024-04-04
2422,485,だんだん早くなる,だんだんはやくなる,normal,13,,419,,,,,,,2024-04-04
2423,485,だんだん早くなる,だんだんはやくなる,hard,18,,521,,,,,,,2024-04-04
2424,485,だんだん早くなる,だんだんはやくなる,expert,24,,851,,,,,,,2024-04-04
2425,485,だんだん早くなる,だんだんはやくなる,master,28,,918,,,,,,,2024-04-04
2426,486,おぎゃりないざー,おぎゃりないざー,easy,9,,337,,,,,,,2024-04-19
2427,486,おぎゃりないざー,おぎゃりないざー,normal,15,,501,,,,,,,2024-04-19
2428,486,おぎゃりないざー,おぎゃりないざー,hard,23,,1054,,,,,,,2024-04-19
2429,486,おぎゃりないざー,おぎゃりないざー,expert,31,,1387,,,,,,,2024-04-19
2430,486,おぎゃりないざー,おぎゃりないざー,master,34,,1637,,,,,,,2024-04-19
4048,486,おぎゃりないざー,おぎゃりないざー,append,37,,2050,,,,,,,2024-04-19
2431,487,ダイジョブですか？,だいじょぶですか？,easy,9,,474,,,,,,,2024-07-09
2432,487,ダイジョブですか？,だいじょぶですか？,normal,15,,530,,,,,,,2024-07-09
2433,487,ダイジョブですか？,だいじょぶですか？,hard,23,,1073,,,,,,,2024-07-09
2434,487,ダイジョブですか？,だいじょぶですか？,expert,31,,1495,,,,,,,2024-07-09
2435,487,ダイジョブですか？,だいじょぶですか？,master,34,,1674,,,,,,,2024-07-09
4063,487,ダイジョブですか？,だいじょぶですか？,append,37,,2555,,,,,,,2024-07-09
2436,488,メモリア,めもりあ,easy,9,,579,,,,,,,2024-10-21
2437,488,メモリア,めもりあ,normal,15,,778,,,,,,,2024-10-21
2438,488,メモリア,めもりあ,hard,23,,1324,,,,,,,2024-10-21
2439,488,メモリア,めもりあ,expert,31,,1637,,,,,,,2024-10-21
2440,488,メモリア,めもりあ,master,34,,1771,,,,,,,2024-10-21
4075,488,メモリア,めもりあ,append,37,,2117,,,,,,,2024-10-21
2441,489,熱風,ねっぷう,easy,8,,329,,,,,,,2024-09-29
2442,489,熱風,ねっぷう,normal,13,,400,,,,,,,2024-09-29
2443,489,熱風,ねっぷう,hard,16,,674,,,,,,,2024-09-29
2444,489,熱風,ねっぷう,expert,23,,871,,,,,,,2024-09-29
2445,489,熱風,ねっぷう,master,29,,925,,,,,,,2024-09-29
4073,489,熱風,ねっぷう,append,31,,1207,,,,,,,2024-09-29
2446,490,ルーマー,るーまー,easy,6,,214,,,,,,,2025-02-21
2447,490,ルーマー,るーまー,normal,12,,355,,,,,,,2025-02-21
2448,490,ルーマー,るーまー,hard,16,,561,,,,,,,2025-02-21
2449,490,ルーマー,るーまー,expert,24,,863,,,,,,,2025-02-21
2450,490,ルーマー,るーまー,master,28,,1015,,,,,,,2025-02-21
2451,491,キャットラビング,きゃっとらびんぐ,easy,7,,204,,,,,,,2024-11-13
2452,491,キャットラビング,きゃっとらびんぐ,normal,12,,323,,,,,,,2024-11-13
2453,491,キャットラビング,きゃっとらびんぐ,hard,17,,624,,,,,,,2024-11-13
2454,491,キャットラビング,きゃっとらびんぐ,expert,25,,934,,,,,,,2024-11-13
2455,491,キャットラビング,きゃっとらびんぐ,master,30,,1053,,,,,,,2024-11-13
2456,492,私は雨,わたしはあめ,easy,6,,242,,,,,,,2024-04-10
2457,492,私は雨,わたしはあめ,normal,12,,289,,,,,,,2024-04-10
2458,492,私は雨,わたしはあめ,hard,18,,506,,,,,,,2024-04-10
2459,492,私は雨,わたしはあめ,expert,24,,823,,,,,,,2024-04-10
2460,492,私は雨,わたしはあめ,master,28,,918,,,,,,,2024-04-10
2461,493,きょうもハレバレ,きょうもはればれ,easy,6,,221,,,,,,,2024-06-10
2462,493,きょうもハレバレ,きょうもはればれ,normal,13,,290,,,,,,,2024-06-10
2463,493,きょうもハレバレ,きょうもはればれ,hard,17,,623,,,,,,,2024-06-10
2464,493,きょうもハレバレ,きょうもはればれ,expert,24,,793,,,,,,,2024-06-10
2465,493,きょうもハレバレ,きょうもはればれ,master,28,,1033,,,,,,,2024-06-10
2466,494,ポッピンキャンディ☆フィーバー！,ぽっぴんきゃんでぃ☆ふぃーばー！,easy,8,,224,,,,,,,2024-07-01
2467,494,ポッピンキャンディ☆フィーバー！,ぽっぴんきゃんでぃ☆ふぃーばー！,normal,13,,392,,,,,,,2024-07-01
2468,494,ポッピンキャンディ☆フィーバー！,ぽっぴんきゃんでぃ☆ふぃーばー！,hard,19,,715,,,,,,,2024-07-01
2469,494,ポッピンキャンディ☆フィーバー！,ぽっぴんきゃんでぃ☆ふぃーばー！,expert,26,,1140,,,,,,,2024-07-01
2470,494,ポッピンキャンディ☆フィーバー！,ぽっぴんきゃんでぃ☆ふぃーばー！,master,31,,1323,,,,,,,2024-07-01
2471,495,スーパーヒーロー,すーぱーひーろー,easy,6,,172,,,,,,,2024-09-09
2472,495,スーパーヒーロー,すーぱーひーろー,normal,13,,338,,,,,,,2024-09-09
2473,495,スーパーヒーロー,すーぱーひーろー,hard,20,,728,,,,,,,2024-09-09
2474,495,スーパーヒーロー,すーぱーひーろー,expert,25,,904,,,,,,,2024-09-09
2475,495,スーパーヒーロー,すーぱーひーろー,master,29,,909,,,,,,,2024-09-09
2476,496,シルバーコレクター,しるばーこれくたー,easy,8,,275,,,,,,,2024-04-22
2477,496,シルバーコレクター,しるばーこれくたー,normal,13,,484,,,,,,,2024-04-22
2478,496,シルバーコレクター,しるばーこれくたー,hard,19,,735,,,,,,,2024-04-22
2479,496,シルバーコレクター,しるばーこれくたー,expert,26,,1113,,,,,,,2024-04-22
2480,496,シルバーコレクター,しるばーこれくたー,master,32,,1178,,,,,,,2024-04-22
2481,497,烈火,れっか,easy,6,,305,,,,,,,2024-04-30
2482,497,烈火,れっか,normal,12,,354,,,,,,,2024-04-30
2483,497,烈火,れっか,hard,16,,574,,,,,,,2024-04-30
2484,497,烈火,れっか,expert,23,,786,,,,,,,2024-04-30
2485,497,烈火,れっか,master,27,,948,,,,,,,2024-04-30
2486,498,はしる! とおく! とどく!,はしるとおくとどく,easy,8,,206,,,,,,,2024-12-19
2487,498,はしる! とおく! とどく!,はしるとおくとどく,normal,13,,369,,,,,,,2024-12-19
2488,498,はしる! とおく! とどく!,はしるとおくとどく,hard,17,,538,,,,,,,2024-12-19
2489,498,はしる! とおく! とどく!,はしるとおくとどく,expert,25,,742,,,,,,,2024-12-19
2490,498,はしる! とおく! とどく!,はしるとおくとどく,master,29,,957,,,,,,,2024-12-19
2491,499,混沌ブギ,こんとんぶぎ,easy,9,,400,,,,,,,2024-12-29
2492,499,混沌ブギ,こんとんぶぎ,normal,14,,507,,,,,,,2024-12-29
2493,499,混沌ブギ,こんとんぶぎ,hard,19,,683,,,,,,,2024-12-29
2494,499,混沌ブギ,こんとんぶぎ,expert,25,,962,,,,,,,2024-12-29
2495,499,混沌ブギ,こんとんぶぎ,master,30,,1189,,,,,,,2024-12-29
4084,499,混沌ブギ,こんとんぶぎ,append,33,,1615,,,,,,,2024-12-29
2496,500,余花にみとれて,よかにみとれて,easy,5,,152,,,,,,,2024-12-09
2497,500,余花にみとれて,よかにみとれて,normal,11,,217,,,,,,,2024-12-09
2498,500,余花にみとれて,よかにみとれて,hard,15,,389,,,,,,,2024-12-09
2499,500,余花にみとれて,よかにみとれて,expert,21,,599,,,,,,,2024-12-09
2500,500,余花にみとれて,よかにみとれて,master,25,,613,,,,,,,2024-12-09
2501,501,Bad Apple!! feat.SEKAI,ばっどあっぷるふぃーちゃりんぐせかい,easy,7,,250,,,,,,,2024-05-04
2502,501,Bad Apple!! feat.SEKAI,ばっどあっぷるふぃーちゃりんぐせかい,normal,11,,477,,,,,,,2024-05-04
2503,501,Bad Apple!! feat.SEKAI,ばっどあっぷるふぃーちゃりんぐせかい,hard,18,,679,,,,,,,2024-05-04
2504,501,Bad Apple!! feat.SEKAI,ばっどあっぷるふぃーちゃりんぐせかい,expert,24,,883,,,,,,,2024-05-04
2505,501,Bad Apple!! feat.SEKAI,ばっどあっぷるふぃーちゃりんぐせかい,master,29,,1181,,,,,,,2024-05-04
4051,501,Bad Apple!! feat.SEKAI,ばっどあっぷるふぃーちゃりんぐせかい,append,31,,1328,,,,,,,2024-05-04
2506,502,"Help me, ERINNNNNN!!",へるぷみーえーりん,easy,8,,295,,,,,,,2024-05-05
2507,502,"Help me, ERINNNNNN!!",へるぷみーえーりん,normal,13,,517,,,,,,,2024-05-05
2508,502,"Help me, ERINNNNNN!!",へるぷみーえーりん,hard,19,,994,,,,,,,2024-05-05
2509,502,"Help me, ERINNNNNN!!",へるぷみーえーりん,expert,26,,1168,,,,,,,2024-05-05
2510,502,"Help me, ERINNNNNN!!",へるぷみーえーりん,master,30,,1318,,,,,,,2024-05-05
4052,502,"Help me, ERINNNNNN!!",へるぷみーえーりん,append,32,,1564,,,,,,,2024-05-05
2511,503,超最終鬼畜妹フランドール・Ｓ,ちょうさいしゅうきちくいもうとふらんどーるえす,easy,9,,401,,,,,,,2024-05-03
2512,503,超最終鬼畜妹フランドール・Ｓ,ちょうさいしゅうきちくいもうとふらんどーるえす,normal,14,,448,,,,,,,2024-05-03
2513,503,超最終鬼畜妹フランドール・Ｓ,ちょうさいしゅうきちくいもうとふらんどーるえす,hard,20,,857,,,,,,,2024-05-03
2514,503,超最終鬼畜妹フランドール・Ｓ,ちょうさいしゅうきちくいもうとふらんどーるえす,expert,28,,1175,,,,,,,2024-05-03
2515,503,超最終鬼畜妹フランドール・Ｓ,ちょうさいしゅうきちくいもうとふらんどーるえす,master,32,,1270,,,,,,,2024-05-03
